taxid,name,n,gc_mean,gc_stdev,length_mean,length_stdev
159452,Arrhamphus sclerolepis,1,38.5,,774328000,
3069841,Euceroptres primus,1,30.6,,733699000,
69134,Craterocephalus marjoriae,1,28.3,,702495000,
120846,Melanotaenia catherinae,1,35.1,,792093000,
120804,Melanotaenia caerulea,1,30.5,,793929000,
97751,Kaempferia parviflora,1,36.3,,668404000,
1524234,Acacia concinna,1,32.3,,742990000,
120832,Melanotaenia maccullochi,1,36.7,,787342000,
120845,Melanotaenia eachamensis,1,27.7,,773836000,
1085684,Hephaestus fuliginosus,1,39.9,,648517000,
1643415,Kiunga ballochi,1,35.2,,671676000,
39406,Melanotaenia trifasciata,1,36.9,,794792000,
94327,Alpinia galanga,1,37.1,,906917000,
97754,Kaempferia rotunda,1,36.7,,786270000,
120796,Melanotaenia nigrans,1,35.8,,774331000,
235388,Pseudomugil tenellus,1,35.7,,790993000,
262101,Rhadinocentrus ornatus,1,36.8,,799447000,
235389,Pseudomugil gertrudae,1,34.6,,805440000,
160495,Pseudomugil signifer,1,24.7,,685631000,
1250812,Melanotaenia vanheurni,1,15.8,,1380060000,
1250795,Melanotaenia kokasensis,1,18.6,,806367000,
72292,Onykia robusta,1,35.9,,2370290000,
3126489,Ochlodes sylvanus,2,36.7757,0.10705596667163998,343668000,50937144.08955414
213635,Acropora hemprichii,1,37.1,,495621000,
1641257,Calophaca sinica,1,37.1689,,1058470000,
316508,Schoenoplectus tabernaemontani,1,33.3314,,507965000,
55497,Thalassia testudinum,2,42.75,0.07071067811865073,4219550000,59934370.77337177
3809,Acacia confusa,1,34.8016,,563996000,
3866,Leucaena leucocephala,1,34.6832,,1338170000,
3094285,Zhengitettix transpicula,1,34.7655,,993635000,
141791,Stenogyne calaminthoides,1,36.5,,1415490000,
3081374,Taiwanofungus sp. YW-2023a,1,50.7,,34703200,
33461,Dione juno,1,31.6,,326730000,
96455,Persicaria tinctoria,1,39.3,,1684420000,
1736054,Sepia bandensis,2,34.25,0.07071067811865073,5639355000,436136391.5680506
362093,Athalia circularis,1,39.8761,,201876000,
94031,Linyphia triangularis,2,31.58245,0.024819448019647753,1250910000,138875771.82503793
577618,Cephalotes varians,1,34.1,,291692000,
62019,Hetaerina titia,2,39.1023,0.003252691193455562,1445120000,593969.6961966999
297713,Paramarasmius palmivorus,1,47.8,,68319800,
2862362,Favolaschia claudopus,1,50.5,,264579000,
3118639,Diaporthe sp. P3_1W,1,50.7,,58489800,
1414615,Colletotrichum euphorbiae,1,46.3,,66282200,
150797,Scleroderma bovista,1,49.0,,51877100,
64355,Cyclaneusma minus,7,48.01428571428571,2.4306573674821466,37070042.85714286,4591587.463632864
3134011,Chiropotes sagulatus,1,40.7,,2618100000,
85658,Bombus dahlbomii,1,36.637,,274050000,
1928916,Citrus clementina x Citrus x tangelo,1,34.4996,,365043000,
108891,Beauveria scarabaeidicola,1,38.9,,57865400,
2954232,Limnomonas spitsbergensis,1,54.2,,260248000,
32237,Oemleria cerasiformis,2,42.3,4.525483399593903,357818500,61493541.2258881
3108735,Xylaria sp. Z50,1,43.8,,41770600,
3108733,Xylaria sp. Z34,1,47.9,,30351500,
3108734,Neofusicoccum sp. Z40,1,56.6,,18889200,
3108732,Xylaria sp. Z21,1,48.6,,26269000,
3105837,Neofusicoccum sp. Z2,1,56.5,,33764500,
3115220,Talaromyces sp. F31,1,45.7,,34784200,
3115219,Penicillium sp. D9,1,48.1,,35073000,
3115218,Penicillium sp. C7(2024),1,47.9,,32299000,
3115215,Penicillium sp. F50,1,49.6,,33024299,
1792275,Bacterosira constricta,1,44.8,,104726000,
420259,Thalassiosira gravida,1,41.6,,167395000,
340023,Thalassiosira tumida,1,47.0,,326578000,
3115216,Penicillium sp. F51,1,49.6,,32984299,
561119,Nasonia oneida,1,16.9,,267737000,
8404,Lithobates pipiens,2,44.25,0.07071067811865073,5817080000,114296740.11099355
1903630,Tupiocoris notatus,1,38.0,,291739000,
678569,Lathamus discolor,2,42.69485,0.05253803384216113,1182215000,83162828.53534986
55489,Posidonia oceanica,2,45.650000000000006,0.07071067811865575,2729640000,330006734.77976173
8481,Graptemys geographica,2,41.75,3.7476659402887,2249385000,36536207.38390891
3086987,Saccharomycopsis sp. FM-2023a,2,30.75,0.07071067811865575,14142650,62296.107422534835
1431507,Coranthus polyacanthus,1,37.7,,685704000,
1431509,Apogon talboti,1,34.9,,881321000,
638297,Apogon hyalosoma,1,35.3,,1030150000,
171652,Phrynocephalus vlangalii,1,43.4,,1866890000,
268459,Mylabris variabilis,1,31.8,,145427000,
881134,Iselma pallidipennis,1,32.2,,107304000,
1884717,Pteronotus mesoamericanus,1,41.3,,2074650000,
3115217,Penicillium sp. F2(2024),1,49.7,,32922500,
2785641,Lydus trimaculatus,1,31.4,,114123000,
2981214,Zonitis immaculata,1,29.5,,102044000,
443667,Stenodera caucasica,1,30.7,,92694200,
299575,Zygnema cylindricum,1,39.3,,359786000,
3113988,Vanrija sp. CR7,1,32.2,,22516400,
648198,Pantherophis spiloides,2,38.85,2.333452377915605,1788075000,4744686.501761734
3119160,Lecanicillium sp. G3,1,53.1,,33787000,
3132711,Fusarium sp. M6JPR69,1,49.4,,60380000,
2972,Pyrocystis lunula,1,52.7,,427298000,
1917387,Campoplex capitator,1,37.5,,261408000,
1042456,Lepidarchus adonis,1,37.0,,983813000,
1003153,Alestes dentex,1,38.7,,985761000,
304080,Alestopetersius hilgendorfi,1,37.6,,972051000,
3081303,Brachypetersius gabonensis,1,38.2,,915833000,
303984,Bryconaethiops microstoma,1,38.3,,927702000,
304050,Ladigesia roloffi,1,37.8,,924094000,
2594820,Fusarium sulawesiense,1,48.1,,38662000,
3122982,Bolboschoenoplectus mariqueter,1,34.1731,,227748000,
59564,Leptasterias polaris,2,36.3,3.959797974644667,635788000,8507908.79123654
89919,Naganishia diffluens,1,54.0,,19092100,
1042443,Rhabdalestes septentrionalis,1,38.5,,1076120000,
1568992,Cyclanthera cordifolia,1,33.4,,390803000,
386234,Sicyos baderoa,1,33.7,,354593000,
2578259,Centriscus cristatus,1,43.9,,400668000,
3025902,Rhina ancylostomus,1,35.3,,2205370000,
753421,Schoenobius gigantellus,2,37.61255,0.017748380207783684,1009277999.5,30535698.531653088
2305859,Caenorhabditis parvicauda,2,39.45505,0.2049902558659822,64736250,71597036.46887209
520932,Tenthredo scrophulariae,1,38.8959,,233152000,
2867254,Nemotelus pantherinus,2,36.863699999999994,0.05133595231414429,829229500,34675809.442607105
346772,Dromius quadrimaculatus,2,33.1193,0.11412703448350908,827856500,69384852.90392998
212591,Hedychridium roseum,2,42.9634,0.47602428509477973,131486200,61177181.65198524
443705,Nansenia antarctica,2,45.1531,0.07509474016201219,1045535000,56929166.953328945
655806,Ametastegia equiseti,2,38.460300000000004,0.056144278426211655,290840000,1923330.4448274092
2922074,Rhimphoctona megacephalus,2,36.09995,7.07106781210021e-05,374461000,44641065.30986912
1889570,Trypoxylon attenuatum,2,43.0253,0.17720095936534783,213566000,6048591.406269727
881212,Ctena decussata,2,38.074,0.03676955262170019,1685185000,38303974.33687528
2494881,Cerceris ruficornis,2,39.908699999999996,0.7194104391791949,490524000,106882018.40347141
397350,Barypeithes pellucidus,2,33.82065,0.02920351006300418,687219500,79917915.51648478
1775926,Lodderomyces beijingensis,1,45.6354,,15170800,
520905,Tenthredo livida,2,38.7872,0.018101933598373622,337699000,15187239.446324667
140968,Hypericum androsaemum,2,39.54605,0.07629682169002902,371652500,19054406.432633895
1262239,Hybos culiciformis,2,25.29545,0.13498668452851134,337911500,6596599.161689302
2922079,Netelia melanura,1,40.0171,,253895000,
446425,Brachyptera risi,2,36.384249999999994,0.11914749262993442,613411500,94422089.81218325
65147,Ophion obscuratus,1,38.6488,,742629000,
2876618,Hypomecis atomaria,2,37.6836,0.023193102422919974,667723500,31544740.61551307
273764,Cryptus viduatorius,2,40.840199999999996,0.08456997102990993,224811500,825193.613644701
1128088,Trididemnum miniatum,2,38.714349999999996,0.12112739161725214,605695500,26732171.86275743
161078,Omphiscola glabra,2,38.3653,0.6147586355635836,600483500,204090108.93352965
2998544,Perithous albicinctus,2,37.20015,0.14163348827166447,340515000,60781484.69723325
879318,Diacarnus erythraeanus,2,44.8406,9.559235153504698,285014000,203833429.17195892
274346,Stenichneumon culpator,2,43.34965,0.07120565286548268,276309000,11793126.89662924
295696,Tillus elongatus,2,35.27105,0.10047987360660786,1744240000,35567471.09368334
343672,Chloromyia formosa,2,41.2024,0.27944859992492044,835191500,62736634.94721406
608205,Haliclona indistincta,2,41.6848,0.02149604614807119,158648500,20197090.991031356
76029,Fallopia convolvulus,2,38.4703,0.04200214280247849,1212355000,42306198.718391135
244458,Anodontia alba,2,37.32655,0.1038739861563004,1940680000,110039957.28825052
2964682,Microplitis deprimator,2,30.85655,0.07997377695219804,221377500,16774694.170088466
2884248,Netelia thomsonii,2,43.12735,1.5169561776795046,369897000,47716979.8080306
71668,Agrocybe praecox,2,45.4839,0.022768838354209033,54978300,6151546.153610488
244489,Rugalucina vietnamica,2,37.54495,0.07785245660864083,965119000,176481124.6621009
996417,Flabesymbios commensalis,2,37.67935,0.02920351006300418,1790260000,219542513.4227993
237413,Catostylus mosaicus,2,35.7085,0.012020815280168413,241717000,33552216.76730168
6344,Arenicola marina,2,47.785399999999996,0.2621951944639687,846527500,32357913.413877603
596313,Mastigias papua,2,36.838849999999994,0.054942196898194816,492158000,205127434.5815303
2741452,Osedax fenrisi,2,27.60235,0.27951931060304397,897036500,279948524.4192225
2508216,Diplonema japonicum,2,49.668,0.6109402589451801,32300100,42759029.901063
92720,Cicer cuneatum,1,32.6,,564739000,
2898571,Hollardia meadi,1,39.5,,679800000,
107682,Cicer chorassanicum,1,31.8,,556642000,
1170244,Lomanotus vermiformis,1,39.0,,898643000,
92718,Cicer yamashitae,1,31.8,,539660000,
92719,Cicer judaicum,1,30.8,,466145000,
47088,Cicer pinnatifidum,1,32.0,,643914000,
90899,Cicer bijugum,1,30.1,,433886000,
139277,Dacryopinax spathularia,1,55.3,,29247300,
3116773,Rosalia funebris,1,26.2,,814017000,
304019,Hydrocynus forskahlii,1,39.0,,948777000,
303978,Arnoldichthys spilopterus,1,39.0,,943274000,
303981,Brycinus nurse,1,38.3,,938325000,
1042426,Brachypetersius altus,1,38.5,,876164000,
206456,Brycinus macrolepidotus,1,38.2,,999192000,
869952,Cucumis variabilis,1,29.7,,566203000,
2885275,Phenacogrammus urotaenia,1,38.6,,928037000,
1298704,Plocamopherus tilesii,1,38.0,,801631000,
442817,Cucumis cinereus,1,33.1,,279242000,
1042438,Micralestes humilis,1,31.6,,650642000,
1042452,Clupeocharax schoutedeni,1,38.1,,953332000,
206426,Nannopetersius ansorgii,1,38.1,,950266000,
1042432,Bathyaethiops greeni,1,37.4,,954671000,
109707,Chaetodon trifasciatus,1,41.5,,663967000,
109723,Centropyge bicolor,1,40.2,,669329000,
2778630,Maratus speculifer,2,29.87865,0.11122789668064345,5240280000,915406296.7884806
375146,Ianthella basta,2,42.79785,3.532493346773635,3266260000,4323208433.76768
27933,Sycon ciliatum,2,47.224450000000004,0.17599887783733098,705022500,233978098.36072263
2820020,Flectonema sp. DT1601,2,41.60325,2.965252286905787,49486005,56652681.13081719
1336846,Chondrilla caribensis,2,44.0928,3.9699803122937496,249915500,159586222.33921072
1216036,Micromussa lordhowensis,2,40.2724,0.8875604317453559,713559500,185918878.87059775
2962568,Epithemia catenata,2,44.0,1.9798989873223312,280215750,304032227.83304566
244460,Loripinus fragilis,2,37.46405,0.47510504627923683,1589750000,562489302.2982749
3133883,Campoplex nolae,1,37.6,,214231000,
98586,Carallia pectinifolia,1,35.1988,,324514000,
2578260,Cetoscarus ocellatus,1,39.2,,1367390000,
79748,Platydemus manokwari,1,34.2,,911170000,
315200,Bryoglossum gracile,1,41.4,,65660900,
2981859,Hymenoscyphus sp. LP001,1,42.0,,69386500,
260305,Hyposoter didymator,1,39.5,,198743000,
3123294,Metarhizium sp. BCC 4849,1,50.2,,37976600,
30399,Necrosyrtes monachus,2,42.7,0.0,1285050000,2517300.141024109
2682957,Marasmiellus scandens,1,44.8,,69436100,
2732573,Neonectria magnoliae,1,51.8,,43739700,
869203,Echinarachnius parma,2,37.7,0.0,876298000,460159637.35208243
1277726,Hippasteria phrygiana,2,38.7,3.2526911934581197,863994500,113301840.86986408
1293533,Haplographium delicatum,1,44.6,,52703500,
190274,Lithobates septentrionalis,2,43.95,0.07071067811865575,7065700000,46188214.94710528
174393,Lithodes maja,2,34.6,11.737972567696687,2657405000,388908.7296526011
51159,Drosophila lutescens,1,40.7,,186163000,
39395,Cancer borealis,2,40.15,0.21213203435596226,345471000,295566391.8952897
1436028,Magelona johnstoni,1,37.6,,785481000,
377538,Argyra leucocephala,1,26.4,,993710000,
2778629,Maratus speciosus,1,31.1,,7459550000,
234626,Orientallactaga sibirica,1,41.8,,2825740000,
1274662,Coccomyxa viridis,2,55.0,0.7071067811865476,48319400,3665924.396383537
120857,Craterocephalus stercusmuscarum fulvus,1,42.2,,697779000,
337708,Porochilus rendahli,1,41.0,,806703000,
512777,Tandanus tandanus,1,41.4,,854008000,
742503,Tokudaia muenninki,1,40.5,,1042260000,
742508,Tokudaia tokunoshimensis,1,40.5,,856899000,
1905387,Amblyjoppa proteus,1,42.8,,202112000,
457184,Persicaria maculosa,1,39.5,,72789500,
144253,Aleiodes alternator,1,34.5,,246294000,
324823,Agrilus biguttatus,1,32.6,,355904000,
2017130,Galeruca laticollis,1,33.3,,808194000,
473322,Nannobrachium achirus,1,42.7,,1620260000,
1588336,Oxystoma pomonae,1,33.7,,1132230000,
1348065,Neelus murinus,1,26.4,,215358000,
1774267,Thereva nobilitata,1,37.0,,839704000,
180772,Vaccinium vitis-idaea,1,39.0,,547920000,
133487,Marvania coccoides,1,55.0,,1728980,
1918084,Germaria angustata,1,31.1,,533330000,
987871,Agrochola lychnidis,1,37.7,,747563000,
39468,Quercus cerris,1,35.6,,732304000,
334708,Patella ulyssiponensis,1,36.3,,693473000,
423320,Catocala nupta,1,36.7,,866449000,
988118,Gortyna flavago,1,38.2,,504639000,
572840,Ditula angustiorana,1,38.2,,387647000,
202998,Rhodiola chrysanthemifolia,1,39.7968,,402673000,
422171,Aleiodes testaceus,1,36.3,,107588000,
716694,Hylobates muelleri abbotti,1,41.1,,2681520000,
3041302,Wallacemonas sp. MBr04,1,57.7,,27675600,
1069075,Beauveria asiatica,12,52.59166666666667,0.25390883594254304,31185616.666666668,483012.3334268228
28550,Schwanniomyces etchellsii,1,38.5,,10866200,
53658,Pichia pseudocactophila,1,35.8,,10168600,
27298,Priceomyces melissophilus,1,38.6,,10670100,
579151,Wickerhamiella slavikovae,1,48.6,,8774480,
2695822,Bipolaris gigantea,7,35.871428571428574,9.863183104473979,37636600,6306621.583700738
526733,Debaryomyces singareniensis,1,36.1,,9928610,
45614,Schwanniomyces vanrijiae var. yarrowii,1,30.2,,12438100,
44089,Dipodascopsis tothii,1,65.1,,13137200,
1125753,Limtongia smithiae,1,53.7,,14191200,
45516,Schwanniomyces occidentalis var. persoonii,1,32.8,,13024300,
32400,Encarsia formosa,1,34.8,,375524000,
1560625,Sisyra terminalis,1,29.8,,368489000,
347362,Hermaeophaga mercurialis,1,28.3,,101490000,
2867251,Eumerus sabulonum,1,44.1,,665903000,
722659,Cabera pusaria,1,36.9,,800551000,
1132042,Ctenicera cuprea,1,33.6,,596221000,
511117,Merodon equestris,1,39.7,,725253000,
311891,Pyrrhura leucotis,1,31.7,,726999000,
85999,Cadophora gregata f. sp. sojae,1,46.2,,47368100,
249532,Icerya purchasi,2,35.7725,3.2915820664233797,549768125,775981633.3245467
278025,Kazachstania pintolopesii,2,30.450000000000003,0.21213203435596475,13784550,306530.78964436834
247442,Harpalus rufipes,1,31.4,,847234000,
100830,Tetrao urogallus,1,41.5,,853786000,
988154,Polyploca ridens,1,36.7,,449348000,
934931,Colostygia pectinataria,1,37.5,,350834000,
2867263,Tipula unca,1,32.2,,705570000,
1481888,Blepharisma stoltei,1,33.8,,58193000,
987427,Mythimna lalbum,1,38.9,,596283000,
572776,Idaea dimidiata,1,36.1,,419238000,
1384894,Macrophya alboannulata,1,37.5,,222828000,
753153,Apamea crenata,1,38.2,,531527000,
1262473,Hirtodrosophila cameraria,1,37.0,,192527000,
988069,Asteroscopus sphinx,1,38.5,,826568000,
2219007,Arachnomyces peruvianus,1,46.2,,23128100,
1100958,Crambus lathoniellus,1,37.8,,890546000,
452744,Crataerina pallida,1,33.6,,125541000,
2719050,Beris chalybata,1,36.8,,541017000,
877752,Cantharis flavilabris,1,31.6,,346273000,
1870035,Lithophane leautieri,1,37.7,,415105000,
988089,Cerastis rubricosa,1,38.9,,664951000,
987869,Agrochola litura,1,37.8,,700497000,
1209993,Amphiduros pacificus,1,37.5,,698966000,
753179,Eudonia truncicolella,1,37.6,,510778000,
1100908,Anania crocealis,1,36.2,,487044000,
505957,Hypercompe scribonia,1,36.4,,632202000,
82619,Lapara coniferarum,1,37.8,,541273000,
1209621,Choreutis nemorana,1,35.1,,214871000,
987956,Hoplodrina blanda,1,36.9,,465232000,
987991,Mythimna vitellina,1,38.5,,724562000,
1660681,Pyrausta nigrata,1,37.6,,512866000,
986984,Eupithecia subumbrata,1,37.8,,470803000,
987924,Diarsia mendica,1,38.7,,710917000,
1660644,Globia sparganii,1,37.6,,602395000,
347754,Oegoconia quadripuncta,1,36.9,,464830000,
1502335,Mecyna flavalis,1,37.4,,439752000,
987009,Scotopteryx bipunctaria,1,38.3,,302612000,
227480,Lochmaea capreae,1,33.7,,527326000,
934821,Agriopis leucophaearia,1,37.4,,489923000,
987922,Diaphora mendica,1,36.7,,741131000,
174269,Alcis repandata,1,37.3,,371379000,
753371,Musotima nitidalis,1,36.6,,374992000,
522887,Amorpha juglandis,1,37.9,,462289000,
1101029,Pandemis corylana,1,38.9,,437273000,
1230148,Suillia variegata,1,34.1,,265601999,
1594361,Lathronympha strigana,1,38.0,,621294000,
327740,Hyla sarda,1,43.9,,4080080000,
1553328,Gnatocerus cornutus,1,36.5,,148420000,
1715234,Hypocreales sp.,3,52.46666666666667,2.350177298276307,15211680,14260310.322966328
63820,Penicillium chermesinum,1,50.5,,27581500,
2972120,Penicillium cf. griseofulvum,2,47.849999999999994,0.07071067811865575,29648600,251871.43545864822
161450,Doryrhamphus excisus,1,41.9038,,498061000,
301284,Neosilurus hyrtlii,1,40.7,,853007000,
749634,Didymella pomorum,1,53.5,,34416200,
2919605,Acanthamoeba sp. SK_2022a,1,57.4,,45794900,
3014309,Closterium sp. NIES-65,1,57.3,,876340000,
368781,Cheilosia soror,2,38.0672,0.04638620484583995,459256000,15221180.571821623
41412,Aspergillus intermedius,1,49.2,,26573100,
591305,Nemapteryx armiger,1,21.8,,1702490000,
183260,Hibiscus sabdariffa,4,35.825,0.262995563967658,1366287750,887008438.5169343
1649775,Bruchidius siliquastri,1,36.3,,258815999,
473160,Auanema rhodensis,1,31.8,,60655400,
1486917,Craspedostauros australis,1,52.7,,65888400,
93883,Tineola bisselliella,2,32.1,0.1414213562373115,215895000,23812527.963238176
2093215,[Candida] vulturna,1,47.0,,12642500,
69774,Penicillium herquei,2,46.45,0.7778174593052033,35418700,2392142.2407540902
211600,Melanerpes formicivorus,1,46.8,,1438780000,
105358,Diadema antillarum,1,42.1,,1722310000,
434235,Pistacia integerrima,1,36.0,,460817000,
749586,Ascochyta pisi,1,48.4,,40897700,
562976,Helicostylum pulchrum,1,34.2,,32727300,
264074,Cladonema radiatum,1,33.1,,618598000,
30192,Bombus lapidarius,1,37.3,,354350000,
367916,Turritopsis rubra,1,34.1,,216275000,
33127,Parietaria judaica,1,37.3,,163262000,
267548,Salicornia ramosissima,1,34.6,,7853370,
1549204,Trichoglossus moluccanus,1,41.1,,1093750000,
10013,Thomomys bottae,4,39.58375,3.467635641663256,2554895000,743147055.9496732
178769,Eurosta solidaginis,2,37.349999999999994,0.6363961030678917,1135113500,435502116.7853263
4972,Dioszegia hungarica,1,56.9,,21645000,
601995,Entodinium longinucleatum,1,22.9,,56334800,
2892824,Diplodinium flabellum,1,21.5,,54157800,
2893167,Isotricha sp. YL-2021a,2,18.75,0.4949747468305853,52441050,3871197.494961992
1671311,Colletotrichum abscissum,1,51.1,,54001900,
2934169,Thalassiosira sp. AJA248-18,1,45.9,,75150800,
115418,Globisporangium mamillatum,1,53.8,,44976800,
1049189,Pythium sp. CBS 101876,1,59.8,,48383800,
298643,Crataegus laevigata,1,37.8,,627977000,
318760,Hypocenomyce scalaris,1,48.3,,31917200,
1042397,Schaereria dolodes,1,35.4,,29790800,
2024903,Zalaria obscura,2,53.099999999999994,0.9899494936611656,41949450,28080412.36244582
749633,Didymella pinodella,7,51.357142857142854,0.43915503282683965,36403600,1444795.4099687147
216836,Alternaria triticina,1,52.6,,33250400,
990691,Apiospora rasikravindrae,1,52.7,,45875000,
547442,Paspalum notatum var. saurae,1,45.7891,,557812000,
89252,Equus quagga burchellii,1,41.4,,2391100000,
651138,[Candida] membranifaciens subsp. flavinogenes,1,32.1,,11491100,
2861861,Hypotaenidia okinawae,1,42.9,,1154400000,
1214568,Diaporthe amygdali,3,52.199999999999996,0.3464101615137763,50366400,946392.5612556345
89890,Drosophila sulfurigaster sulfurigaster,1,38.3179,,165884000,
1566151,Willisornis vidua,1,39.8,,1085500000,
69259,Bettongia penicillata,1,45.2,,2238790,
27720,Hoplias malabaricus,1,2.16679,,1117250000,
913975,Fistulifera pelliculosa,1,49.1,,30158200,
2870670,Fomitopsis palustris,1,55.3,,43856700,
2867405,Blumeria hordei,1,43.7,,116476000,
9079,Alectoris rufa,2,41.25,1.4849242404917458,1084995000,81338493.03988856
2502998,Fusarium veterinarium,2,47.85,0.3535533905932738,47695950,541714.505067014
992199,Neonectria faginata,2,52.7,0.14142135623730648,41899250,393080.65966160176
174648,Pueraria montana var. thomsonii,2,32.688,0.016970562748477785,1386380000,0.0
860918,Ampulex compressa,1,42.3,,277736000,
2052604,Eimeria sp. OTU-Y,1,49.5,,58019800,
323111,Petunia secreta,1,37.4,,914224000,
33432,Heliconius eleuchia,1,32.9,,327203000,
33426,Heliconius hewitsoni,1,32.9,,325394000,
2585931,Pyrrhopyge hadassa pseudohadassa,1,36.8,,366082000,
2585949,Pyrrhopyge sergius ganus,1,46.0,,24533200,
2585924,Pyrrhopyge aziza attis,1,47.8,,11928700,
2585905,Oxynetra roscius roscius,1,34.2,,215906000,
2585957,Pyrrhopyge thericles pseudophidias,1,39.9,,13448300,
2585943,Pyrrhopyge proculus draudti,1,38.6,,25205100,
2614633,Emesis heteroclita adelpha,1,31.5,,40297600,
155167,Plebejus melissa,1,36.3,,278397000,
2613983,Emesis brimo vimena,1,38.9,,5982790,
2585864,Croniades pieria pieria,1,35.6,,358441000,
213903,Hypermnestra helios helios,1,37.9,,184356000,
33439,Heliconius burneyi,1,33.7,,582151000,
2585882,Mimoniades nurscia amans,1,55.6,,10891200,
2585995,Aspitha aspitha rufescens,1,36.8,,210325000,
2585940,Pyrrhopyge phidias bixae,1,35.7,,24843000,
33430,Heliconius atthis,1,33.8,,205488000,
2585989,Ardaris sela sela,1,36.6,,210318000,
2691982,Junonia neildi ssp. 1 JZ-2019,20,33.53,0.9268509219820338,328752635,105499628.23431267
1337683,Junonia evarete evarete,7,34.92857142857143,1.8812356628151667,191874285.7142857,76756092.02904633
2585921,Pyrrhopyge amythaon amythaon,1,58.5,,17879000,
296644,Drosophila malerkotliana pallens,1,42.1,,191126000,
296643,Drosophila pseudoananassae nigrens,1,41.7,,187676000,
2830794,Gigantidas platifrons,1,30.2,,1658190000,
273507,Phanerochaete chrysosporium RP-78,1,57.0,,29842600,
2813651,Orbilia oligospora,19,43.910526315789475,0.3034884893334426,40002342.10526316,398916.77399314684
203008,Rhodiola kirilowii,1,40.898,,653624000,
289637,Sapria himalayana,1,25.4,,1276270000,
172272,Petrogale lateralis hacketti,1,46.3,,2033090,
1936090,Petrogale concinna canescens,1,45.5,,2359480,
1031270,Isoodon auratus auratus,2,45.150000000000006,0.6363961030678917,1601570,143684.09793710645
120740,Isoodon obesulus obesulus,7,44.74285714285715,0.4076646614442754,1696727.142857143,168417.16447700985
88869,Notamacropus rufogriseus rufogriseus,1,48.8,,1052920,
1188115,Hesperophylax magnus,1,34.4,,1233590000,
67595,Phytophthora vignae,2,54.5,0.4242640687119245,73012100,23869520.76980181
1260050,Sporothrix curviconia,1,54.6718,,35088100,
158779,Pelmatolapia mariae,2,40.51015,0.4386183363700156,978499500,333670255.01308924
175686,Sanghuangporus vaninii,2,47.7,0.282842712474618,30021850,457993.06217452686
6997,Acheta domesticus,1,38.5,,929173000,
2201626,Epargyreus clarus clarus,1,35.7,,426392000,
203993,Pocillopora verrucosa,2,38.0,0.0,368695000,16703276.385188626
1491472,Trichoderma lixii,1,49.4,,40897000,
33205,Fusarium torulosum,1,48.2,,41267800,
1074906,Zygosaccharomyces siamensis,2,38.849999999999994,0.07071067811865575,9676450,47022.60094890541
444853,Uria aalge inornata,1,41.7,,1040730000,
237433,Nicator chloris,1,42.3,,1040740000,
1160851,Platysteira castanea,1,41.9,,1058890000,
208073,Hylia prasina,1,41.3,,1029030000,
2747968,Fusarium vanettenii,1,49.4876,,72919000,
2821547,Microtus richardsoni arvicoloides,1,41.7,,2362090000,
389665,Nemania diffusa,1,42.3,,51522400,
202914,Trichoderma erinaceum,1,48.4,,35977800,
74524,Trifolium occidentale,1,37.4664,,500543000,
2714763,Akanthomyces lecanii,10,53.230000000000004,0.8028421735033331,36171760,2539951.7830944043
51641,Willaertia magna,4,27.75,2.6602004936971695,25321325,11222920.607511219
43366,Clitoria ternatea,1,36.5334,,1724640000,
197152,Cloeon dipterum,2,39.9,0.0,183455000,4480228.565597965
1825666,Phyllachora maydis,1,47.2,,45742700,
2211668,Clarireedia monteithiana,2,46.0,0.1414213562373115,42452000,8863724.92352961
257879,Aeorestes cinereus,1,41.1,,2118429999,
1962980,Aurelia coerulea,1,38.2,,343024000,
260659,Echinosphaeria canescens,1,57.2,,235315000,
2033813,Coniella vitis,1,49.6,,41538600,
44397,Melospiza melodia,5,44.06,1.0285912696499044,1364273999.8,354491910.250385
29924,Mucor lusitanicus,1,42.2,,36817400,
1077377,Plenodomus tracheiphilus,1,51.3,,34571000,
554476,Asobara japonica,1,38.6,,270937000,
100019,Didymella exigua,1,52.6,,34187100,
45134,Neofusicoccum ribis,2,55.849999999999994,0.07071067811865575,43148850,34860.36431249679
111643,Alectoria sarmentosa,3,39.0,1.0440306508910575,48899433.333333336,7743436.199345439
586722,Paulownia fortunei,1,32.5609,,511772000,
164435,Cornus suecica,1,36.9,,162975000,
2587410,Thermothielavioides terrestris,1,54.8,,36579700,
2587412,Podospora anserina,3,51.742333333333335,0.2908201047612309,34989866.666666664,841489.5681666727
74645,Rosa rugosa,1,39.4,,365700000,
2950585,Panagrolaimus sp. LJ2400,1,30.3,,182164000,
316163,Nematalosa erebi,1,43.5,,757245000,
1325723,Fusarium neocosmosporiellum,2,39.3,17.39482681718907,51312650,3853519.825432328
61478,Timema douglasi,1,35.1,,1123070000,
56026,Fraxinus angustifolia subsp. oxycarpa,1,34.1,,714342000,
142860,Euphorbia tirucalli,1,36.6,,842448000,
1309588,Cydalima perspectalis,1,36.7,,397048000,
296561,Pungu maclareni,1,40.2,,723317000,
1050191,Solanum stenotomum subsp. goniocalyx,2,34.05,0.9192388155425147,884014500,159969474.21461383
1405805,Aspergillus pseudoglaucus,1,49.2,,25675000,
8729,Crotalus adamanteus,1,40.0,,1597650000,
116794,Heterodermia speciosa,1,45.1,,38736400,
165716,Actinidia rufa,1,35.4,,647239000,
