taxid,n,gc_mean,gc_stdev,length_mean,length_stdev
2760912,1,35.8,,339330000,
662020,1,35.7,,298506000,
3016805,1,38.8,,715195000,
277994,1,37.6,,776928000,
416828,1,46.6,,271995000,
1202731,1,35.2,,992773000,
8833,1,37.9,,1369930000,
371860,1,38.6,,1153240000,
63383,1,50.3,,21119900,
378274,1,46.3193,,65184799,
997289,2,35.70335,0.004737615433946364,335441000,5234004.394342825
1772007,1,35.9,,643365000,
117133,1,35.6,,737679000,
644113,1,36.5,,730678000,
244423,1,36.8,,1400740000,
114961,1,34.5,,766574000,
226933,1,42.3,,752698000,
410349,1,34.4,,921159000,
2991678,1,32.5,,502844000,
2798557,1,35.5,,894469000,
216035,1,51.5,,127668000,
3049803,1,36.1,,1287900000,
50415,1,35.4,,902551000,
42394,1,42.1,,1404960000,
3016858,1,40.2,,513250000,
2991677,1,41.8,,1525280000,
502968,1,35.7,,770475000,
1911125,1,34.9,,745489000,
2546066,1,37.7,,423421000,
205510,1,37.5,,425238000,
57054,1,37.3,,580611000,
1421107,1,36.5,,1181240000,
440545,1,37.7,,423421000,
55010,1,37.9,,489968000,
163849,1,41.1,,1059250000,
6100,1,37.8,,874913000,
216107,1,34.7,,382630000,
359806,1,38.1,,418129000,
2201931,1,41.4,,1070200000,
700711,1,47.4,,775181000,
150424,1,43.0,,1624400000,
55021,1,34.8,,480995000,
150423,1,42.6,,1279830000,
3043775,1,38.3,,520028000,
3018286,1,43.7,,1865480000,
3043774,1,34.8,,480995000,
150428,1,42.6,,1321810000,
150432,1,42.6,,1147800000,
150430,1,42.6,,1276120000,
6543,1,38.3,,1081570000,
71516,1,34.4,,1262270000,
2777736,1,38.8,,610307000,
3022663,1,31.2,,1090100000,
2760903,1,30.7,,3179480000,
937811,1,21.4,,935931000,
308567,1,34.8,,470863000,
204063,1,37.7,,1099110000,
937756,1,34.8,,650614000,
189490,1,36.1,,709386000,
372373,1,41.2,,1052150000,
1265754,1,34.2,,1101830000,
151760,1,35.9,,1125510000,
313158,1,38.5,,616647000,
2338436,1,34.2,,1305940000,
2301374,1,30.0,,1038750000,
3018288,1,43.4,,507486000,
1705806,1,35.1,,689049000,
3018290,1,43.6,,531658000,
3018289,1,43.8,,570307000,
3018292,1,43.9,,490821000,
555279,1,41.4,,1086400000,
407057,1,43.7,,652813000,
121427,1,20.5,,1092940000,
984268,1,39.5,,402870000,
57055,1,37.7,,454352000,
2991670,1,43.9,,247554000,
440553,1,39.8,,556785000,
55014,1,36.9,,420049000,
190994,1,34.6,,626310000,
31447,1,40.6,,124336000,
619706,1,61.3,,74217300,
31421,1,49.2,,203942000,
131060,1,66.2,,110459000,
2978606,1,47.7,,23893000,
3018293,1,43.8,,645091000,
3049805,1,35.4,,886073000,
29802,1,35.9,,917825000,
3049804,1,33.9,,425260000,
2991704,1,54.8,,118651000,
29801,1,36.0,,905004000,
1081495,1,49.6,,157775000,
136944,1,40.7,,556584000,
135269,1,55.7,,327188000,
500057,1,35.0,,557065000,
168710,1,37.3,,768783000,
311893,1,36.2,,454564000,
7616,1,33.1,,508795000,
61847,1,38.7,,987273000,
296773,1,32.9,,1176170000,
77062,2,34.32655,0.037547370081006094,352013000,18103347.81193799
284148,1,28.3,,1007250000,
1795297,1,36.0,,616678000,
192975,1,50.4,,58745400,
34742,1,31.9,,362295000,
1105319,1,28.2,,47410100,
3061061,1,38.2,,2591270000,
152768,1,26.9048,,85619800,
2259667,1,38.7,,1122770000,
2890839,1,36.1,,681601000,
1913186,1,36.0,,673857000,
470456,1,46.4,,26263600,
3018295,1,43.8,,397774000,
95348,1,41.4,,32689200,
1497871,1,49.7,,98294100,
658925,1,40.3,,1094080000,
282367,1,40.7,,298485000,
2977,1,39.5,,191659000,
3022637,1,27.3,,1787310000,
2991671,1,44.9,,281207000,
73019,1,52.5,,293301000,
8837,1,38.7,,1106940000,
904360,1,39.6,,466668000,
1144401,1,49.6,,92872100,
410342,1,34.6,,1291710000,
3016806,1,39.9,,517126999,
137035,1,35.3,,727351000,
2778755,2,28.9,0.0,24853900,1113410.3376563378
415722,1,39.0,,255128000,
43891,1,34.072,,248241000,
2067768,3,34.833333333333336,10.60393008904403,2038343333.3333333,432979637.5504665
195873,1,44.2,,166752000,
2049525,1,35.8,,684506000,
303320,1,26.5,,1189840000,
345187,1,34.2,,1102910000,
1265749,1,40.9,,1109230000,
870969,1,37.7,,1129270000,
345188,1,33.1,,1068060000,
1082482,1,39.3,,1354370000,
2303030,1,32.5,,825144000,
143666,1,39.9,,1477390000,
46264,1,39.1,,1290510000,
211648,1,39.1,,1440110000,
292832,1,39.1,,1424960000,
2905135,1,39.4,,1266430000,
186594,1,38.7,,1266970000,
2725382,1,38.3,,1296410000,
151758,1,31.2,,1419580000,
46267,1,37.8,,1263810000,
1175435,1,38.4,,1267880000,
2200754,1,39.6,,1532830000,
1294199,1,32.6,,389032000,
2878228,1,32.3689,,336272000,
2939601,1,32.0805,,293085000,
93214,1,38.9533,,1605070000,
3039824,1,50.4,,30431000,
3071430,1,52.6,,31280700,
2932746,1,55.0623,,11196600,
3019061,1,38.0103,,2226750000,
118705,1,39.7,,2093310000,
2881124,1,30.7889,,728119000,
557324,1,46.9473,,92204000,
2867262,1,32.1034,,1204760000,
66518,1,46.4,,36805300,
29771,1,26.3,,1325900,
172109,2,40.65,0.3535533905932738,234251550,245021621.35861602
195855,1,40.0878,,1291700000,
157165,1,34.8038,,310489000,
1294747,1,38.4,,694755000,
208468,1,44.2,,692097000,
208467,1,44.2,,698317000,
279180,1,35.3,,888700000,
278131,1,43.0553,,15482200,
3041021,1,31.4765,,700114000,
3110926,1,35.9789,,842069000,
2834309,1,55.8,,48989800,
1100979,2,38.0069,0.009758073580376735,594395500,78425920.20818117
254669,2,44.05,0.07071067811865575,1383480000,20831365.77375569
258209,2,38.446749999999994,0.06611448404094135,1098639000,282617852.5182017
988003,2,39.4294,0.04157787873376755,639844000,5798275.60572969
1458189,2,38.11705,0.02411234123845783,548680500,9010661.712660175
1100938,2,36.0225,0.031819805153395844,372686500,20095267.614540495
216862,2,38.314949999999996,0.02114249275748125,482652500,32906628.276078362
2135914,1,48.1,,31316200,
2135911,1,45.7,,21873700,
2135913,1,46.1,,38881200,
2135916,1,46.0,,38943500,
2135917,1,46.2,,38845200,
2135918,1,48.4,,33959300,
2135915,1,45.7,,40037900,
2135919,1,48.1,,23038800,
44608,3,45.0,0.0,45394300,410941.39484846254
230574,1,43.4,,3271490000,
2922075,1,37.9417,,420296000,
190347,2,37.911,0.01555634918610296,356859500,2314360.49482357
753163,2,36.5529,0.07481189744953823,781798000,30930264.822661962
203779,2,36.4812,0.16800857120992402,486774000,81643963.16936114
1142958,1,36.7,,2272430000,
309362,1,47.3,,95683900,
55006,1,35.3,,517605000,
2758378,1,50.5,,30985400,
2049346,1,45.0,,88538000,
112253,1,40.0,,566447000,
1293975,1,39.9,,994360000,
618762,1,35.2356,,520706000,
2755057,1,26.7522,,487121000,
2911658,1,26.8002,,569223000,
2548433,1,43.0,,43140500,
2305860,1,36.0356,,114344000,
702011,1,52.5,,32956899,
747051,1,37.9,,794638000,
2991680,1,33.4,,540251000,
1748001,1,38.2,,1088950000,
3064033,1,43.3,,871573000,
93489,1,52.7,,35445100,
2901253,1,59.2,,49414600,
3064031,1,43.2,,1200030000,
1547490,1,41.2,,1180940000,
83862,2,37.7606,1.3285122204932893,345430750,474234244.27821004
197171,2,38.9809,0.02701147904132848,2001614999.5,163518442.44228232
13514,1,40.8,,2142770000,
867377,1,40.9,,2098780000,
887762,2,33.2856,0.020364675298170327,603194000,28469533.224132776
3043112,1,40.8,,2099690000,
2867249,1,42.6421,,278551000,
554167,1,40.8,,2130100000,
150636,1,35.2,,591271000,
1483037,1,40.0,,1671130000,
1313323,1,41.0,,2162210000,
89672,1,41.2,,2511180000,
989338,1,40.8,,2209300000,
1215604,1,40.9,,2148880000,
122225,1,40.9,,2147600000,
2946515,1,40.7,,2632800000,
9535,1,40.9,,2715770000,
9587,1,41.1,,2685990000,
1137049,1,40.9,,2712760000,
1208733,1,41.0,,2723560000,
261739,1,41.0,,2674770000,
1208734,1,41.0,,2717850000,
1659846,1,47.9341,,33912900,
292213,1,40.8,,2601220000,
30338,2,43.7419,0.07636753236815003,3728465000,96597857.37789425
150966,1,37.4,,752879000,
45619,1,46.0,,1002680000,
408488,3,35.03333333333333,0.20816659994661624,309606000,5105720.419294422
209136,1,47.4162,,42023600,
2804059,1,40.0,,2660330000,
36223,1,40.9,,2699230000,
1616038,1,41.0,,2686930000,
9536,1,40.8,,2706230000,
29089,1,41.1,,2668670000,
9588,1,41.0,,2683750000,
877730,2,33.9868,0.018667619023326566,1277050000,12925911.96009009
446450,2,32.38695,0.018455486988968584,981692000,18629435.25714078
987974,2,37.21,0.014142135623728137,455828500,645588.4912233179
934957,2,37.9441,0.062366818100653844,348804000,10509020.981994469
1587206,2,38.06545,0.3317037910546076,226350750,204580487.48628253
753282,2,35.828649999999996,0.04051721856199272,466292000,117019101.21856175
2589382,2,35.544,0.062225396744416864,718358500,92480374.59104499
2922058,2,36.80065,0.0009192388155428816,1717725000,8152941.187080893
1342093,4,34.024375,0.028446250485199824,1279857500,132539763.18448739
987996,2,38.562749999999994,0.2301632572762199,542541000,3990910.673016874
190013,2,47.738299999999995,0.2286783330357291,41781650,4052358.2523019854
2268375,2,58.23415,2.169615736714684,12478369.5,16376919.028506568
1594229,2,36.504400000000004,0.006222539674442189,586858000,35857384.87396982
2021473,2,30.912399999999998,0.017536248173428217,675100000,68098625.66895165
699848,2,34.6839,0.022768838354209033,666505000,1974242.1330728407
1542539,2,36.01365,3.4134165648218215,478639000,133421150.1149649
1100902,2,36.79645,0.005020458146420323,604012000,23242599.897601817
446427,2,34.699250000000006,0.0010606601717798615,450741000,2842569.260369921
934814,2,37.670100000000005,0.04228498551495748,410321000,18062335.61862917
881239,2,39.472750000000005,0.03853731957466495,2902180000,34351247.430042475
934901,2,36.52305,0.03259762261270174,348491000,4235569.619307419
1606788,2,31.4926,0.13095617587574987,512310500,74706538.53913993
508554,2,40.8497,0.0711349421873667,720631000,28188104.72522053
374263,2,39.566100000000006,0.04794183976444672,409849500,18490135.221247032
601518,2,42.12295,0.17387755749377126,267101500,61405859.98502097
433215,2,36.03905,0.055225039610668776,482234000,85425570.2351468
877990,2,33.375550000000004,0.034577521600019465,1574020000,60655619.690182045
2750724,1,43.8322,,2867910000,
3026461,2,44.1291,0.52028916959706,2034755000,137892893.39918864
418179,1,33.4,,346580000,
2770079,1,39.1,,968146000,
1594338,2,36.5392,0.055437171645026755,405791000,21016627.750426564
3036441,1,48.6,,50561300,
1472349,2,44.0172,0.25851823920180217,305778500,209359468.6669318
1854472,1,56.2,,35321600,
249563,1,33.7,,435361000,
332431,1,35.2,,596585000,
3062170,1,48.3,,40225300,
1170767,1,55.7,,32422700,
516989,1,52.9,,42017000,
314031,1,53.5,,40165300,
260671,1,54.0,,48441200,
92902,1,54.7,,51771200,
330526,1,53.0,,48328900,
83679,1,43.7,,53085500,
2577023,1,40.3,,1033250000,
325338,1,40.2,,1031140000,
390728,1,39.9,,1022720000,
337723,2,39.5376,0.33601714241984804,682446500,194454.36482630056
1769046,1,39.0,,698568000,
3074142,1,52.1,,32544500,
78212,1,42.2,,1263640000,
3050897,1,29.8,,21539600,
3050891,1,34.0,,18227800,
1397758,1,32.4,,22621800,
2064893,1,33.7,,25686500,
3050894,1,42.5,,20909600,
129362,1,49.2,,109862000,
2056922,1,53.3,,151618000,
1771973,1,53.0,,80251700,
2065309,1,50.8,,65600399,
78208,1,42.5,,1200840000,
357741,1,42.8,,1256650000,
33463,1,32.1,,393616000,
3054325,1,42.3,,1249870000,
422258,2,40.7,4.808326112068526,7415085,1854069.335610187
3050893,1,35.9,,6148400,
211780,1,34.5,,25886600,
318779,1,34.6,,29999200,
166341,1,36.2,,167360000,
3050892,1,33.7,,497004000,
1397778,1,33.6,,150378000,
2827049,1,34.7,,191568000,
92733,1,45.6,,5324440000,
152496,1,44.5,,5186610000,
574655,15,53.06666666666667,0.6542898731412846,51126833.333333336,19787970.95054275
328946,1,39.8,,1232360000,
670340,1,37.6,,1327550000,
240204,1,38.9,,1340070000,
371911,1,40.0,,1346820000,
574656,3,52.9,0.10000000000000142,27410733.333333332,613423.9507333678
314037,1,55.7,,39954200,
1690605,2,51.349999999999994,0.6363961030678917,44300000,20165554.028590437
231223,1,36.5,,786336000,
3079041,1,50.3,,34960200,
1692169,1,36.9,,732865000,
2546457,5,54.1,0.0,32854499.8,181654.70555479702
2810443,1,49.7,,55628600,
150365,1,49.6601,,23104800,
355681,1,40.5,,2010340000,
32119,1,38.9,,2307500000,
3016353,1,41.1,,418235000,
2987684,1,54.5,,17449100,
2987685,1,49.5,,18690500,
303347,1,50.0,,48188200,
241081,1,51.5,,39983100,
3039815,1,50.8,,37948200,
2588326,1,57.4,,36767900,
596167,1,56.5013,,51668100,
355693,1,40.5083,,2166700000,
173218,1,49.1,,38856600,
79813,1,56.1,,32433999,
1126955,1,54.2,,32248800,
261697,1,51.7,,47086500,
252190,1,48.2,,36304200,
106548,1,38.131,,662379000,
100825,1,45.4032,,1244800000,
2798589,1,32.2187,,452557000,
889875,1,45.9,,1263770000,
113614,1,57.4,,31183900,
2587402,1,55.7,,32737499,
1450529,1,52.8,,40662300,
1934379,1,54.8,,32615499,
669021,1,56.9,,31974200,
3039814,1,50.4,,37965000,
2587417,1,51.9,,35600300,
1536484,1,52.0,,37782200,
2587418,1,51.1,,37862800,
370305,6,38.143299999999996,0.04319837959923818,690940166.6666666,13330461.393615251
409507,1,42.8189,,218142000,
118470,1,37.5,,212916000,
1979935,1,40.1,,110644000,
1569492,1,40.7,,366412000,
66602,1,33.9,,193803000,
229873,1,41.5,,236054000,
198291,1,49.3,,486846000,
522358,1,36.4,,12391900,
64174,1,40.7,,1739310000,
13040,1,25.5,,1623140000,
120472,1,46.0,,1042339999,
188568,1,41.0954,,2187330000,
2072708,1,40.8015,,596809000,
1432747,1,33.5413,,1303760000,
2823186,2,36.9987,0.0018384776310857631,830921000,48647532.332072094
2725530,2,32.70185,0.0026162950903866407,481567500,13951923.89959177
97441,2,41.7405,2.4883087629954597,355374500,486328952.2170153
190337,2,35.80605,0.008555992052359894,266061500,13161378.51822521
7098,2,37.2849,0.12006673144547228,527136000,57414242.20522291
50603,2,30.95465,0.0641345850536186,444423000,28008499.602799147
55501,2,40.146100000000004,0.07622611101191305,1081815000,26000316.34422935
988016,2,37.25705000000001,0.08068088373338544,492373000,11506041.543467501
1073575,2,37.93195,0.0451841233178231,541784500,3755444.114881754
1335495,2,38.1539,0.07622611101190803,413118000,1262892.711199174
934934,2,37.23950000000001,0.055861435713737695,315114500,17859395.97242863
1776471,2,31.15005,0.07063996744053476,531437000,31969711.791006185
500645,2,33.29685,0.004454772721472404,781544000,4466086.429974234
29786,2,37.66045,0.08548920984545282,278764500,25766263.999656606
322858,2,34.32595,0.036698841943584214,933354000,4041822.3612623056
127875,2,42.710300000000004,0.1559877559297506,1113229999.5,81472844.03542079
641091,2,37.8575,0.060104076400857145,916603500,13673323.82780427
51056,2,39.22555,0.03613315651863127,540978999.5,14416493.761938112
140438,1,39.4,,1389710000,
1045598,2,37.945750000000004,1.0666705794199105,130182350,168918829.76934513
91168,2,43.4862,1.009465640821919,192447000,226426905.0444315
31202,2,35.110749999999996,0.015202795795507998,921374000,13418058.279795926
934853,2,37.50305,0.004313351365240448,414587000,18654891.101263497
569090,2,32.31655,0.023405234457277956,442094000,6082532.531766682
1262309,2,32.805899999999994,0.13307749621930962,428886500,10634178.882264487
2742169,2,29.64465,0.07827672067734925,341943000,4787112.908632927
191669,2,38.8789,2.009738893488404,251338830,351330487.28952885
561460,2,36.04685,0.07516545084013318,1188125000,25576052.275517423
644184,2,40.571799999999996,0.0398808224589238,458644000,404849744.92767066
987420,2,39.08205,0.025385133444595673,811214500,15547156.797948621
1825006,2,32.522400000000005,0.031678383797158864,456903000,397394.0110268397
53616,2,40.59415,0.14969450557719244,866108500,19293408.52467495
1118052,2,30.2549,0.07764032457428284,1470170000,27138758.261939693
1452771,2,36.2331,0.046810468914545864,651678000,65140090.896467134
2881093,2,34.1212,0.029981327522310083,918819000,3896158.364337877
572747,2,38.194900000000004,0.007212489168106072,865820500,17997988.901541196
295679,2,32.91095,0.015485638507986982,709230000,93937721.66707046
933095,1,51.8,,53760300,
601640,2,42.5172,0.3999395954391087,250922000,26574487.05055283
2591979,2,35.460499999999996,0.08555992052357382,1537300000,399628468.4553892
1143061,2,34.2898,0.014424978336202097,1403665000,417193.000900063
2561093,2,38.95245,0.0741755013464693,354452000,148855876.93470487
91661,2,43.8621,0.1950200502512475,310164500,129008096.69357966
48915,1,41.8956,,788410000,
2715158,2,30.783749999999998,0.022980970388564503,1195850000,187878271.76126567
65311,2,39.9376,0.08824692629208146,379172500,181205305.06720823
2494894,2,48.09525,0.14813887065858564,246899500,6028085.309615318
407982,1,42.2,,1132640000,
4628,1,38.3647,,752924000,
161743,1,53.9,,3762730,
290657,2,37.5172,0.02432447327281581,128112000,36486709.90922585
987439,2,38.6007,0.0009899494936588594,558622000,65578497.100802794
2795559,1,37.7479,,547322000,
997532,2,38.25675,0.08025661966466949,796937000,3655742.0587344505
168509,1,56.9,,24898200,
2766000,1,49.9,,768022000,
1581329,1,49.4,,909209000,
988087,2,38.1306,0.04327493500861634,734686500,2788122.038218557
987932,2,35.5416,0.0588312841947193,586425500,115928035.45519091
688490,2,37.2241,0.034082546853187526,902648500,41150079.13115113
887758,1,34.0,,669158000,
1843537,1,38.2,,923247000,
3075358,1,47.2,,25844800,
215985,1,37.3,,553936000,
1105365,1,40.9,,1054380000,
86312,1,32.4,,1019980000,
3029100,1,35.5,,927108000,
300844,1,36.9,,528043000,
2727404,1,33.9,,300760000,
805083,1,29.7,,409545000,
470944,1,35.0865,,985268000,
34741,1,26.8,,625482000,
90714,1,43.2,,547234000,
2563392,1,32.6,,763273000,
1917152,1,22.5,,2566810000,
114204,2,42.92595,0.3875652267683503,226448400,216357138.7949101
33199,4,49.15,2.447447650104084,35981174.75,6275985.311201494
398450,2,35.143699999999995,0.7689079138622484,172844984.5,244219147.79295763
301519,1,37.0,,146434000,
254095,1,38.5,,200439000,
2926729,1,33.4,,78134400,
173285,1,31.5,,141069000,
2529369,1,36.5,,161624000,
1428135,1,36.4,,130898000,
288633,1,46.1,,128485999,
115410,1,34.8,,118138000,
2905855,1,38.3,,337319000,
247611,1,33.2,,228463000,
1933610,1,31.4,,342673000,
2881524,1,38.0,,139965000,
106916,1,36.3,,272444000,
1218962,1,38.6,,212383000,
928250,1,42.0,,217526000,
229793,1,31.0,,167943000,
735358,1,38.9,,579919000,
1569510,1,40.8,,317470000,
61981,1,39.5,,211965000,
1008849,1,34.0,,330202000,
370026,1,37.5,,177300000,
1401282,1,34.6,,188754000,
1519098,1,33.6,,776075000,
1184801,1,36.6,,192452000,
1385863,1,36.4,,340027000,
913647,1,37.9,,511270000,
2041941,1,34.4,,301353000,
1387109,1,34.5,,300888000,
2234141,1,43.0,,160359000,
1387114,1,36.5,,152468000,
229834,1,28.8,,127131000,
173284,1,35.2,,136753000,
2041942,1,39.5,,169802000,
885392,1,26.3,,257591000,
856749,1,35.4,,187283000,
1392624,1,39.0,,207467000,
62006,1,39.8,,163012000,
173289,1,34.6,,140001000,
1685391,1,28.8,,135357000,
126936,1,34.4,,147731000,
2547479,1,32.4,,123828000,
913654,1,37.8,,565858000,
1725397,1,40.7,,207166000,
187635,1,32.4,,211144000,
308473,1,33.3,,222136000,
370032,1,41.7,,142263000,
36143,1,39.2,,161649000,
1184803,1,41.9,,161341000,
36144,1,39.9,,151186000,
947160,1,50.7,,222290000,
1008810,1,37.0,,251263000,
1410395,1,38.6,,120788000,
247612,1,39.0,,245521000,
49179,1,37.4,,190155000,
707889,1,37.4,,250813000,
707891,1,37.9,,200145000,
48718,1,40.0,,259760000,
1008861,1,37.1,,216715000,
1147027,1,39.7,,650499000,
1797415,1,30.1,,128948000,
2015377,1,39.3,,586399000,
2732949,1,26.4,,142258000,
1569484,1,38.8,,803938000,
2882358,1,37.4,,226480000,
1979898,1,31.9,,205603000,
1008866,1,36.9,,334058000,
198293,1,35.4,,199977000,
1255756,1,40.3,,439561000,
576794,1,37.0,,241159000,
639287,1,40.6541,,950196000,
642563,1,41.9984,,1178130000,
243964,1,36.7318,,1262550000,
227531,1,45.7,,194693000,
500171,3,53.96666666666667,0.0577350269189634,54735666.666666664,633407.3044521458
54776,1,32.2,,979102000,
307440,1,44.3,,1772580000,
1936067,2,34.65805,0.08209509729575525,270462000,21883540.664161272
1586585,2,35.5082,0.129824805025849,548082000,312532712.0030798
379955,2,39.71445,1.5351995326341101,266333850,326919718.70513564
249548,1,37.4837,,326482000,
2867109,2,25.9438,0.07947880220536861,388789500,8116878.741240379
2732952,1,28.8,,236275000,
1569488,1,39.8,,772228000,
1068628,1,31.7,,198424000,
1720615,1,36.3,,87488600,
697321,1,44.5,,275088000,
293874,1,42.4,,111709000,
2072759,1,46.9,,172167000,
301521,1,34.6,,111198000,
1979937,1,40.8,,121118000,
1519113,1,36.4,,127306000,
1496267,1,35.2,,305360000,
1147033,1,36.4,,228230000,
187699,1,32.8,,362276000,
1255757,1,39.2,,715160000,
1190784,1,33.2,,316020000,
1979943,1,30.8,,78600500,
1392627,1,30.7,,142161000,
212016,1,42.0,,168596000,
1008825,1,37.6,,228986000,
1288507,1,35.0,,454973000,
2926718,1,31.6,,106201000,
2041954,1,33.7,,195579000,
433595,1,36.3,,363974000,
2926719,1,35.3,,234823000,
2926737,1,37.6,,295533000,
2926725,1,34.0,,263555999,
2926726,1,38.9,,146730000,
2926727,1,36.5,,250689000,
913707,1,39.4,,748083000,
2926739,1,40.9,,319917000,
2926728,1,37.1,,332598000,
2926721,1,30.9,,562713000,
2926732,1,36.8,,219714000,
2041938,1,41.1,,198316000,
2926734,1,36.5,,253449000,
2926731,1,37.4,,367322000,
2926753,2,31.35,2.1920310216782957,218311500,57300398.01345188
1587142,2,31.968249999999998,0.04490128060534663,178354000,359210.24484276614
2803876,2,34.49725,0.5617963376527115,378436500,92279556.26518801
128191,1,37.0536,,371998000,
157749,2,34.5546,0.10776307345282991,546116500,4811861.645974456
462257,1,35.0127,,263503000,
114863,1,43.7,,602435000,
58733,1,40.0328,,194453000,
2926752,1,34.2,,259269000,
708363,1,32.6,,157236000,
198282,1,38.8,,167949000,
198285,1,29.1,,221282000,
229747,1,32.2,,132312000,
885393,1,29.9,,273134000,
2886740,1,30.2,,151170000,
229743,1,34.4,,152945000,
2905849,1,37.6,,248496000,
2905848,1,40.3,,132705000,
2905846,1,40.8,,142095000,
187628,1,33.6,,100320000,
2905845,1,39.4,,180115000,
2041972,1,36.1,,197132000,
187716,1,38.2,,136102000,
115156,1,34.9,,337330000,
2732954,1,31.4,,251760000,
211404,1,43.2,,199036000,
118488,1,43.9,,190256000,
88024,1,34.8,,258540000,
1250587,1,36.1,,83010800,
187684,1,37.3,,296124000,
1569481,1,36.3,,147748000,
198303,1,37.9,,80558600,
344394,1,34.0,,189737000,
1302326,1,39.1,,288860000,
64697,1,32.1,,396180000,
2567731,1,35.2,,119160000,
229869,1,41.1,,118623000,
1302335,1,36.6,,320915000,
1458441,1,34.9,,309017000,
2926741,1,37.4,,210644000,
33330,1,30.7,,274160000,
2926730,1,40.8,,183127000,
2905842,1,34.2,,180416000,
2926751,1,36.1,,234920000,
510027,1,33.3,,164235000,
1401269,1,34.1,,149025000,
2905847,1,30.0,,215282000,
247613,1,36.5,,321791000,
2202872,1,40.5,,131848000,
2905851,1,46.2,,415502000,
717519,1,37.5,,214043000,
2234139,1,41.2,,450510000,
2905843,1,38.2,,319980000,
2905857,1,36.0,,307837000,
1218965,1,38.9,,198129000,
2905853,1,38.8,,468370000,
2905844,1,38.8,,258689000,
118473,1,36.0,,415578000,
2905852,1,34.0,,270386000,
574228,1,39.4,,220329000,
565147,1,41.0,,623440000,
2905850,1,37.5,,342835000,
198258,1,46.5,,373716000,
1503966,1,34.2,,324502000,
2905841,1,41.3,,207608000,
266765,1,39.3,,122243000,
2651973,1,44.7,,165910000,
187597,1,41.5,,138369000,
1686620,1,33.3,,128808000,
173049,1,34.8,,304364000,
1502715,1,42.7,,376552000,
288457,1,44.2,,89840000,
2202870,1,27.9,,121444000,
229763,1,28.3,,176556000,
334610,1,31.9,,117216000,
2041940,1,35.3,,281828000,
1579475,1,37.2,,124399000,
1686651,1,32.5,,102930000,
2449080,1,37.3,,227875000,
96659,1,48.2,,172899000,
3040156,1,55.5,,41929300,
1548930,1,27.2,,1031970000,
860199,1,40.1,,1355010000,
114056,1,39.8,,215209000,
315945,1,51.3,,42364000,
175436,1,35.0,,674712000,
256058,1,36.8,,920469000,
658926,1,39.5,,1103140000,
993370,1,41.0,,1203440000,
993371,1,40.6,,1206130000,
57238,1,41.0,,1010760000,
285242,1,30.9,,1214220000,
321106,1,29.9,,1246050000,
3050083,1,29.6,,1471250000,
1548953,1,27.8,,1597840000,
345163,1,30.3,,1225350000,
867388,1,30.3,,1953770000,
387787,1,40.8,,1206540000,
495940,1,27.2,,1309330000,
244077,1,41.1,,1095790000,
3064036,1,43.3,,1962680000,
387795,1,40.8,,1203340000,
2911133,1,35.8,,1260060000,
321111,1,32.3,,1275250000,
671078,1,41.4,,1096230000,
321970,1,38.5,,1243130000,
252781,1,33.1,,1268360000,
223773,1,40.1,,1204680000,
223853,1,40.0,,1214330000,
495939,1,28.6,,1207960000,
1209394,1,28.7,,1267230000,
52649,1,40.4,,1198610000,
1042132,1,40.6,,1211160000,
495938,1,22.7,,1174180000,
321090,1,40.5,,1208560000,
321093,1,40.3,,1208000000,
241584,1,55.0,,588547000,
60463,1,38.6,,1110390000,
309844,1,34.0,,1113160000,
381026,1,31.3,,1074590000,
495941,1,37.0,,2049980000,
60466,1,40.2,,1089470000,
2797237,1,38.4,,1612800000,
45633,1,40.6,,1102560000,
60469,1,34.8,,1131340000,
57423,1,37.6,,1110370000,
1002726,1,38.6,,1135190000,
2588674,1,35.1,,616409000,
413423,1,36.5,,661851000,
413425,1,37.1,,743018000,
75858,1,40.6,,1105060000,
321085,1,39.5,,773541000,
3064032,1,44.3,,979423000,
382126,1,25.8,,1688910000,
3064034,1,43.5,,1344270000,
345311,1,37.3398,,1295500000,
2893481,1,39.1,,560510000,
1911124,1,36.0,,663518000,
3029101,1,39.9,,707936000,
399971,1,42.2,,731203000,
533336,1,38.1,,800781000,
127974,1,34.6,,1745890000,
321124,1,38.9,,741852000,
2991685,1,30.0,,326666000,
1434124,1,39.8,,775941000,
2991684,1,29.8,,580059000,
2991686,1,32.8,,525086000,
571753,1,39.5,,879294000,
1603565,1,39.1,,1313860000,
59763,1,42.4,,1014170000,
632109,1,37.3,,1349590000,
136816,1,32.8,,1571830000,
359805,1,37.5,,430167000,
1042130,1,11.3,,1138740000,
2043216,1,32.3,,967941000,
47542,1,38.0,,421625000,
315769,1,35.4,,618553000,
3043778,1,41.2,,461935000,
175928,1,35.2,,1093920000,
37602,1,30.2,,1813850000,
586382,1,41.6565,,643027000,
641296,1,41.056,,605303000,
74723,1,33.2,,88494500,
5961,1,32.9,,48549800,
46822,1,39.3,,135528000,
504579,1,39.9,,139250000,
3079896,1,39.6,,137070000,
499226,1,39.9,,186555000,
48352,1,39.4,,135378000,
937262,1,40.0,,132413000,
504576,1,39.0,,146409000,
1740907,1,38.6,,239808000,
462275,2,37.7,0.0,250973500,5476542.02028981
2581074,2,39.45,0.21213203435596728,141510500,4922170.303839557
198262,1,32.6,,97703100,
96599,1,35.9,,217905000,
503572,1,33.1,,129271999,
